City,month,transaction_value_thousand_sar,weekly_obs,group_key,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_3,rolling_std_3,rolling_6,rolling_std_6,rolling_12,rolling_std_12,month_num,month_sin,month_cos,year,trend_months
Buraidah,2024-08-01,1204456.0,4,buraidah,1099329.0,1471304.0,1161227.0,1232200.0,1146356.0,1243953.3333333333,199309.01842699765,1274322.8333333333,212859.0575018282,1254868.0833333333,172032.65072836794,8,-0.8660254037844384,-0.5000000000000004,2024,56
Buraidah,2024-09-01,1525087.0,5,buraidah,1204456.0,1099329.0,1471304.0,1599473.0,1128016.0,1258363.0,191757.1997162035,1269698.8333333333,214253.88904700565,1259709.75,169500.00460344544,9,-1.0,-1.8369701987210297e-16,2024,57
Buraidah,2024-10-01,1183119.0,4,buraidah,1525087.0,1204456.0,1099329.0,1082404.0,1384934.0,1276290.6666666667,221782.85132609616,1257301.1666666667,192392.07192544758,1292799.0,179892.85361721643,10,-0.8660254037844386,0.5000000000000001,2024,58
Buraidah,2024-11-01,1264553.0,4,buraidah,1183119.0,1525087.0,1204456.0,1161227.0,1178590.0,1304220.6666666667,191573.14475764413,1274087.0,177930.84973550797,1275981.0833333333,179929.92649435773,11,-0.5000000000000004,0.8660254037844384,2024,59
Buraidah,2024-12-01,1603661.0,5,buraidah,1264553.0,1183119.0,1525087.0,1471304.0,1435662.0,1324253.0,178629.7728711536,1291308.0,169629.64183656083,1283144.6666666667,177393.3323008159,12,-2.4492935982947064e-16,1.0,2024,60
Buraidah,2025-01-01,1226322.0,4,buraidah,1603661.0,1264553.0,1183119.0,1099329.0,1138922.0,1350444.3333333333,223040.09571674166,1313367.5,203035.55565442203,1297144.5833333333,196160.77560810684,1,0.49999999999999994,0.8660254037844387,2025,61
Buraidah,2025-02-01,1374331.0,4,buraidah,1226322.0,1603661.0,1264553.0,1204456.0,1232200.0,1364845.3333333333,207701.93625561916,1334533.0,181765.64776986846,1304427.9166666667,191314.69502531315,2,0.8660254037844386,0.5000000000000001,2025,62
Buraidah,2025-03-01,1756774.0,5,buraidah,1374331.0,1226322.0,1603661.0,1525087.0,1599473.0,1401438.0,190124.3601356753,1362845.5,170322.06109808522,1316272.1666666667,190835.6198587637,3,1.0,6.123233995736766e-17,2025,63
Buraidah,2025-04-01,1217770.0,4,buraidah,1756774.0,1374331.0,1226322.0,1183119.0,1082404.0,1452475.6666666667,273723.89879645745,1401460.0,230199.43684205628,1329380.5833333333,215823.5301846298,4,0.8660254037844387,-0.4999999999999998,2025,64
Buraidah,2025-05-01,1259314.0,4,buraidah,1217770.0,1756774.0,1374331.0,1264553.0,1161227.0,1449625.0,277278.2318015605,1407235.1666666667,223976.78992736392,1340661.0833333333,205007.8161323509,5,0.49999999999999994,-0.8660254037844387,2025,65
Buraidah,2025-06-01,1579193.0,5,buraidah,1259314.0,1217770.0,1756774.0,1603661.0,1471304.0,1411286.0,299921.5640663404,1406362.0,224653.4702487363,1348835.0,199072.68069042635,6,1.2246467991473532e-16,-1.0,2025,66
Dammam,2020-05-01,1367495.0,4,dammam,,,,,,,,,,,,5,0.49999999999999994,-0.8660254037844387,2020,5
Dammam,2020-06-01,2060122.0,4,dammam,1367495.0,,,,,1367495.0,,1367495.0,,1367495.0,,6,1.2246467991473532e-16,-1.0,2020,6
Dammam,2020-07-01,1523975.0,4,dammam,2060122.0,1367495.0,,,,1713808.5,489761.2485328948,1713808.5,489761.2485328948,1713808.5,489761.2485328948,7,-0.4999999999999997,-0.8660254037844388,2020,7
Dammam,2020-08-01,1991133.0,5,dammam,1523975.0,2060122.0,1367495.0,,,1650530.6666666667,363242.7464607289,1650530.6666666667,363242.7464607289,1650530.6666666667,363242.7464607289,8,-0.8660254037844384,-0.5000000000000004,2020,8
Dammam,2020-09-01,1746348.0,4,dammam,1991133.0,1523975.0,2060122.0,,,1858410.0,291676.1002362038,1735681.25,342002.94726641855,1735681.25,342002.94726641855,9,-1.0,-1.8369701987210297e-16,2020,9
Dammam,2020-10-01,1717382.0,4,dammam,1746348.0,1991133.0,1523975.0,,,1753818.6666666667,233668.58450877244,1737814.6,296221.653268798,1737814.6,296221.653268798,10,-0.8660254037844386,0.5000000000000001,2020,10
Dammam,2020-11-01,2306929.0,5,dammam,1717382.0,1746348.0,1991133.0,1367495.0,,1818287.6666666667,150387.46367411525,1734409.1666666667,265079.98066501867,1734409.1666666667,265079.98066501867,11,-0.5000000000000004,0.8660254037844384,2020,11
Dammam,2020-12-01,1932420.0,4,dammam,2306929.0,1717382.0,1746348.0,2060122.0,,1923553.0,332329.0918968726,1890981.5,281922.1740883466,1816197.7142857143,324625.52134611673,12,-2.4492935982947064e-16,1.0,2020,12
Dammam,2021-01-01,2363258.0,5,dammam,1932420.0,2306929.0,1717382.0,1523975.0,,1985577.0,298346.55400892434,1869697.8333333333,271216.2365917031,1830725.5,303340.81301636377,1,0.49999999999999994,0.8660254037844387,2021,13
Dammam,2021-02-01,1808245.0,4,dammam,2363258.0,1932420.0,2306929.0,1991133.0,,2200869.0,234183.4500151537,2009578.3333333333,273667.4149055139,1889895.7777777778,334699.5498756227,2,0.8660254037844386,0.5000000000000001,2021,14
Dammam,2021-03-01,2028898.0,4,dammam,1808245.0,2363258.0,1932420.0,1746348.0,,2034641.0,291284.5810766509,1979097.0,286038.2773700052,1881730.7,316612.35921270243,3,1.0,6.123233995736766e-17,2021,15
Dammam,2021-04-01,1994744.0,4,dammam,2028898.0,1808245.0,2363258.0,1717382.0,,2066800.3333333333,279441.04511745105,2026188.6666666667,262332.52668601106,1895109.5454545454,303624.7288484137,4,0.8660254037844387,-0.4999999999999998,2021,16
Dammam,2021-05-01,2358241.0,5,dammam,1994744.0,2028898.0,1808245.0,2306929.0,1367495.0,1943962.3333333333,118768.76632487732,2072415.6666666667,217668.26562332574,1903412.4166666667,290920.0971480464,5,0.49999999999999994,-0.8660254037844387,2021,17
Dammam,2021-06-01,1895896.0,4,dammam,2358241.0,1994744.0,2028898.0,1932420.0,2060122.0,2127294.3333333335,200733.3954834952,2080967.6666666667,229415.85243279656,1985974.5833333333,264376.274297366,6,1.2246467991473532e-16,-1.0,2021,18
Dammam,2021-07-01,1726947.0,4,dammam,1895896.0,2358241.0,1994744.0,2363258.0,1523975.0,2082960.3333333333,243469.33247604978,2074880.3333333333,234572.35365888005,1972289.0833333333,264439.67440246814,7,-0.4999999999999997,-0.8660254037844388,2021,19
Dammam,2021-08-01,2408878.0,5,dammam,1726947.0,1895896.0,2358241.0,1808245.0,1991133.0,1993694.6666666667,326812.5808629975,1968828.5,221600.95811954443,1989203.4166666667,238362.94706200322,8,-0.8660254037844384,-0.5000000000000004,2021,20
Dammam,2021-09-01,1976968.0,4,dammam,2408878.0,1726947.0,1895896.0,2028898.0,1746348.0,2010573.6666666667,355134.7597945508,2068934.0,265806.22957109194,2024015.5,267406.1090457734,9,-1.0,-1.8369701987210297e-16,2021,21
Dammam,2021-10-01,2474068.0,5,dammam,1976968.0,2408878.0,1726947.0,1994744.0,1717382.0,2037597.6666666667,344984.6946609853,2060279.0,268205.20804190217,2043233.8333333333,253565.19573540328,10,-0.8660254037844386,0.5000000000000001,2021,22
Dammam,2021-11-01,2064281.0,4,dammam,2474068.0,1976968.0,2408878.0,2358241.0,2306929.0,2286638.0,270155.6323677149,2140166.3333333335,312507.52062545094,2106291.0,259189.7479797731,11,-0.5000000000000004,0.8660254037844384,2021,23
Dammam,2021-12-01,2132097.0,4,dammam,2064281.0,2474068.0,1976968.0,1895896.0,1932420.0,2171772.3333333335,265410.79962264776,2091173.0,293974.38512360223,2086070.3333333333,251463.95164871638,12,-2.4492935982947064e-16,1.0,2021,24
Dammam,2022-01-01,2696212.0,5,dammam,2132097.0,2064281.0,2474068.0,1726947.0,2363258.0,2223482.0,219646.89847798878,2130539.8333333335,277974.0553328074,2102710.0833333335,246938.11564050507,1,0.49999999999999994,0.8660254037844387,2022,25
Dammam,2022-02-01,2160374.0,4,dammam,2696212.0,2132097.0,2064281.0,2408878.0,1808245.0,2297530.0,346929.7555802902,2292084.0,278160.5994780716,2130456.25,293239.5659692618,2,0.8660254037844386,0.5000000000000001,2022,26
Dammam,2022-03-01,2513884.0,4,dammam,2160374.0,2696212.0,2132097.0,1976968.0,2028898.0,2329561.0,317843.6943420459,2250666.6666666665,275782.852320928,2159800.3333333335,275124.0964574265,3,1.0,6.123233995736766e-17,2022,27
Dammam,2022-04-01,2423149.0,4,dammam,2513884.0,2160374.0,2696212.0,2474068.0,1994744.0,2456823.3333333335,272438.12200448976,2340152.6666666665,255580.45599275955,2200215.8333333335,289398.25082899,4,0.8660254037844387,-0.4999999999999998,2022,28
Dammam,2022-05-01,2631515.0,5,dammam,2423149.0,2513884.0,2160374.0,2064281.0,2358241.0,2365802.3333333335,183599.5919340053,2331666.1666666665,251049.71546641292,2235916.25,288168.3707513328,5,0.49999999999999994,-0.8660254037844387,2022,29
Dammam,2022-06-01,2400009.0,4,dammam,2631515.0,2423149.0,2513884.0,2132097.0,1895896.0,2522849.3333333335,104471.91196840048,2426205.1666666665,236608.77352745616,2258689.0833333335,308775.13327205385,6,1.2246467991473532e-16,-1.0,2022,30
Dammam,2022-07-01,2575791.0,5,dammam,2400009.0,2631515.0,2423149.0,2696212.0,1726947.0,2484891.0,127506.12899778539,2470857.1666666665,190862.45171580266,2300698.5,288560.36341355706,7,-0.4999999999999997,-0.8660254037844388,2022,31
Dammam,2022-08-01,2365122.0,4,dammam,2575791.0,2400009.0,2631515.0,2160374.0,2408878.0,2535771.6666666665,120830.11747628661,2450787.0,167303.20756399262,2371435.5,234012.10894135892,8,-0.8660254037844384,-0.5000000000000004,2022,32
Dammam,2022-09-01,2409745.0,4,dammam,2365122.0,2575791.0,2400009.0,2513884.0,1976968.0,2446974.0,112914.30515660928,2484911.6666666665,105795.69056567053,2367789.1666666665,233716.36052696506,9,-1.0,-1.8369701987210297e-16,2022,33
Dammam,2022-10-01,2923505.0,5,dammam,2409745.0,2365122.0,2575791.0,2423149.0,2474068.0,2450219.3333333335,111013.44798867036,2467555.1666666665,108597.22265033808,2403853.9166666665,198692.9614626832,10,-0.8660254037844386,0.5000000000000001,2022,34
Dammam,2022-11-01,2358341.0,4,dammam,2923505.0,2409745.0,2365122.0,2631515.0,2064281.0,2566124.0,310304.18528115266,2550947.8333333335,211262.44606784033,2441307.0,249096.96027122537,11,-0.5000000000000004,0.8660254037844384,2022,35
Dammam,2022-12-01,2419264.0,4,dammam,2358341.0,2923505.0,2409745.0,2400009.0,2132097.0,2563863.6666666665,312517.21438239724,2505418.8333333335,219694.37427883103,2465812.0,221579.26223117075,12,-2.4492935982947064e-16,1.0,2022,36
Dammam,2023-01-01,2811626.0,5,dammam,2419264.0,2358341.0,2923505.0,2575791.0,2696212.0,2567036.6666666665,310209.8603918535,2508628.0,217980.60477391203,2489742.5833333335,196329.9646501745,1,0.49999999999999994,0.8660254037844387,2023,37
Dammam,2023-02-01,2387720.0,4,dammam,2811626.0,2419264.0,2358341.0,2365122.0,2160374.0,2529743.6666666665,246010.44767719362,2547933.8333333335,251238.90961347354,2499360.4166666665,209733.4426241875,2,0.8660254037844386,0.5000000000000001,2023,38
Dammam,2023-03-01,2556336.0,4,dammam,2387720.0,2811626.0,2419264.0,2409745.0,2513884.0,2539536.6666666665,236163.52379089626,2551700.1666666665,248100.03744571895,2518305.9166666665,185156.91006940024,3,1.0,6.123233995736766e-17,2023,39
Dammam,2023-04-01,2965666.0,5,dammam,2556336.0,2387720.0,2811626.0,2923505.0,2423149.0,2585227.3333333335,213424.7081884692,2576132.0,238351.36988488337,2521843.5833333335,185470.02886448643,4,0.8660254037844387,-0.4999999999999998,2023,40
Dammam,2023-05-01,2379527.0,4,dammam,2965666.0,2556336.0,2387720.0,2358341.0,2631515.0,2636574.0,297210.3585206948,2583158.8333333335,250930.01228901892,2567053.3333333335,221790.4634585371,5,0.49999999999999994,-0.8660254037844387,2023,41
Dammam,2023-06-01,2419684.0,4,dammam,2379527.0,2965666.0,2556336.0,2419264.0,2400009.0,2633843.0,300658.0002544418,2586689.8333333335,247255.90505904442,2546054.3333333335,227000.28628429654,6,1.2246467991473532e-16,-1.0,2023,42
Dammam,2023-07-01,2644980.0,5,dammam,2419684.0,2379527.0,2965666.0,2811626.0,2575791.0,2588292.3333333335,327431.38118136034,2586759.8333333335,247199.0785714364,2547693.9166666665,225918.00456660628,7,-0.4999999999999997,-0.8660254037844388,2023,43
Dammam,2023-08-01,2443472.0,4,dammam,2644980.0,2419684.0,2379527.0,2387720.0,2365122.0,2481397.0,143082.82419284293,2558985.5,225270.1647247156,2553459.6666666665,227577.08026925707,8,-0.8660254037844384,-0.5000000000000004,2023,44
Dammam,2023-09-01,2393902.0,4,dammam,2443472.0,2644980.0,2419684.0,2556336.0,2409745.0,2502712.0,123780.47141613252,2568277.5,217819.50563872952,2559988.8333333335,222755.31868513548,9,-1.0,-1.8369701987210297e-16,2023,45
Dammam,2023-10-01,2953505.0,5,dammam,2393902.0,2443472.0,2644980.0,2965666.0,2923505.0,2494118.0,132980.46288083072,2541205.1666666665,229387.63409078342,2558668.5833333335,223771.38537902493,10,-0.8660254037844386,0.5000000000000001,2023,46
Dammam,2023-11-01,2435258.0,4,dammam,2953505.0,2393902.0,2443472.0,2379527.0,2358341.0,2596959.6666666665,309770.44285459735,2539178.3333333335,224896.8379419043,2561168.5833333335,228338.89229088835,11,-0.5000000000000004,0.8660254037844384,2023,47
Dammam,2023-12-01,3118755.0,5,dammam,2435258.0,2953505.0,2393902.0,2419684.0,2419264.0,2594221.6666666665,311834.83591852494,2548466.8333333335,218030.3504711378,2567578.3333333335,223148.2537671637,12,-2.4492935982947064e-16,1.0,2023,48
Dammam,2024-01-01,2361735.0,4,dammam,3118755.0,2435258.0,2953505.0,2644980.0,2811626.0,2835839.3333333335,356617.363691581,2664978.6666666665,304919.5630560089,2625869.25,267780.6394604403,1,0.49999999999999994,0.8660254037844387,2024,49
Dammam,2024-02-01,2538413.0,4,dammam,2361735.0,3118755.0,2435258.0,2443472.0,2387720.0,2638582.6666666665,417463.1841927302,2617771.1666666665,329564.92108197336,2588378.3333333335,270885.02851858834,2,0.8660254037844386,0.5000000000000001,2024,50
Dammam,2024-03-01,3309058.0,5,dammam,2538413.0,2361735.0,3118755.0,2393902.0,2556336.0,2672967.6666666665,396041.0822646223,2633594.6666666665,321708.06836053607,2600936.0833333335,264146.3244988778,3,1.0,6.123233995736766e-17,2024,51
Dammam,2024-04-01,2255657.0,4,dammam,3309058.0,2538413.0,2361735.0,2953505.0,2965666.0,2736402.0,503740.9549292175,2786120.6666666665,394130.2988630379,2663662.9166666665,332994.3627968026,4,0.8660254037844387,-0.4999999999999998,2024,52
Dammam,2024-05-01,2576374.0,4,dammam,2255657.0,3309058.0,2538413.0,2435258.0,2379527.0,2701042.6666666665,545206.1289643884,2669812.6666666665,435638.0019771776,2604495.5,337503.03292253596,5,0.49999999999999994,-0.8660254037844387,2024,53
Dammam,2024-06-01,2954675.0,5,dammam,2576374.0,2255657.0,3309058.0,3118755.0,2419684.0,2713696.3333333335,539959.7060191929,2693332.0,424098.6400270588,2620899.4166666665,330281.17505281244,6,1.2246467991473532e-16,-1.0,2024,54
Dammam,2024-07-01,2272357.0,4,dammam,2954675.0,2576374.0,2255657.0,2361735.0,2644980.0,2595568.6666666665,349904.0832890257,2665985.3333333335,395506.4287764073,2665482.0,336696.43946358585,7,-0.4999999999999997,-0.8660254037844388,2024,55
Dammam,2024-08-01,2576444.0,4,dammam,2272357.0,2954675.0,2576374.0,2538413.0,2443472.0,2601135.3333333335,341832.2775899513,2651089.0,410650.76914721675,2634430.0833333335,355421.09354435705,8,-0.8660254037844384,-0.5000000000000004,2024,56
Dammam,2024-09-01,3253207.0,5,dammam,2576444.0,2272357.0,2954675.0,3309058.0,2393902.0,2601158.6666666665,341829.7446717203,2657427.5,408853.3249373187,2645511.0833333335,350971.3306909753,9,-1.0,-1.8369701987210297e-16,2024,57
Dammam,2024-10-01,2539222.0,4,dammam,3253207.0,2576444.0,2272357.0,2255657.0,2953505.0,2700669.3333333335,502086.278149815,2648119.0,391309.6527350184,2717119.8333333335,381318.65272018255,10,-0.8660254037844386,0.5000000000000001,2024,58
Dammam,2024-11-01,2624169.0,4,dammam,2539222.0,3253207.0,2576444.0,2576374.0,2435258.0,2789624.3333333335,401905.50624037656,2695379.8333333335,349298.3935201641,2682596.25,376697.3975398518,11,-0.5000000000000004,0.8660254037844384,2024,59
Dammam,2024-12-01,3429229.0,5,dammam,2624169.0,2539222.0,3253207.0,2954675.0,3118755.0,2805532.6666666665,390016.9608444398,2703345.6666666665,346576.02513484325,2698338.8333333335,369295.8667168552,12,-2.4492935982947064e-16,1.0,2024,60
Dammam,2025-01-01,2570667.0,4,dammam,3429229.0,2624169.0,2539222.0,2272357.0,2361735.0,2864206.6666666665,491163.5940054325,2782438.0,453162.510068078,2724211.6666666665,410054.50296212704,1,0.49999999999999994,0.8660254037844387,2025,61
Dammam,2025-02-01,2848015.0,4,dammam,2570667.0,3429229.0,2624169.0,2576444.0,2538413.0,2874688.3333333335,480990.77874875464,2832156.3333333335,399152.6416095322,2741622.6666666665,397508.21205087175,2,0.8660254037844386,0.5000000000000001,2025,62
Dammam,2025-03-01,3429115.0,5,dammam,2848015.0,2570667.0,3429229.0,3253207.0,3309058.0,2949303.6666666665,438151.4834590126,2877418.1666666665,379258.50157085166,2767422.8333333335,393143.2704257606,3,1.0,6.123233995736766e-17,2025,63
Dammam,2025-04-01,2602379.0,4,dammam,3429115.0,2848015.0,2570667.0,2539222.0,2255657.0,2949265.6666666665,438089.0495108653,2906736.1666666665,418850.7927596267,2777427.5833333335,409372.54329910356,4,0.8660254037844387,-0.4999999999999998,2025,64
Dammam,2025-05-01,2717071.0,4,dammam,2602379.0,3429115.0,2848015.0,2624169.0,2576374.0,2959836.3333333335,424559.9031530574,2917262.3333333335,408431.5742127043,2806321.0833333335,380409.3637203028,5,0.49999999999999994,-0.8660254037844387,2025,65
Dammam,2025-06-01,3140130.0,5,dammam,2717071.0,2602379.0,3429115.0,3429229.0,2954675.0,2916188.3333333335,447893.835355359,2932746.0,396690.3473405941,2818045.8333333335,374804.7252973805,6,1.2246467991473532e-16,-1.0,2025,66
Hail,2020-05-01,440825.0,4,hail,,,,,,,,,,,,5,0.49999999999999994,-0.8660254037844387,2020,5
Hail,2020-06-01,612458.0,4,hail,440825.0,,,,,440825.0,,440825.0,,440825.0,,6,1.2246467991473532e-16,-1.0,2020,6
Hail,2020-07-01,510662.0,4,hail,612458.0,440825.0,,,,526641.5,121362.8581753907,526641.5,121362.8581753907,526641.5,121362.8581753907,7,-0.4999999999999997,-0.8660254037844388,2020,7
Hail,2020-08-01,582298.0,5,hail,510662.0,612458.0,440825.0,,,521315.0,86310.98701208323,521315.0,86310.98701208323,521315.0,86310.98701208323,8,-0.8660254037844384,-0.5000000000000004,2020,8
Hail,2020-09-01,498853.0,4,hail,582298.0,510662.0,612458.0,,,568472.6666666666,52287.29563989071,536560.75,76786.21333449124,536560.75,76786.21333449124,9,-1.0,-1.8369701987210297e-16,2020,9
Hail,2020-10-01,503766.0,4,hail,498853.0,582298.0,510662.0,,,530604.3333333334,45155.725000638995,529019.2,68603.69378320675,529019.2,68603.69378320675,10,-0.8660254037844386,0.5000000000000001,2020,10
Hail,2020-11-01,680562.0,5,hail,503766.0,498853.0,582298.0,440825.0,,528305.6666666666,46823.214715921975,524810.3333333334,62221.06389532941,524810.3333333334,62221.06389532941,11,-0.5000000000000004,0.8660254037844384,2020,11
Hail,2020-12-01,554876.0,4,hail,680562.0,503766.0,498853.0,612458.0,,561060.3333333334,103520.62907620557,564766.5,73462.06897100032,547060.5714285715,81802.98890598303,12,-2.4492935982947064e-16,1.0,2020,12
Hail,2021-01-01,682366.0,5,hail,554876.0,680562.0,503766.0,510662.0,,579734.6666666666,90981.70907019358,555169.5,69647.83736987103,548037.5,75785.2414693747,1,0.49999999999999994,0.8660254037844387,2021,13
Hail,2021-02-01,552172.0,4,hail,682366.0,554876.0,680562.0,582298.0,,639268.0,73091.18176633904,583786.8333333334,81900.46117676431,562962.8888888889,83847.37666057963,2,0.8660254037844386,0.5000000000000001,2021,14
Hail,2021-03-01,639088.0,4,hail,552172.0,682366.0,554876.0,498853.0,,596471.3333333334,74399.24882237286,578765.8333333334,82927.01142671594,561883.8,79125.6802937931,3,1.0,6.123233995736766e-17,2021,15
Hail,2021-04-01,612107.0,4,hail,639088.0,552172.0,682366.0,503766.0,,624542.0,66304.66798046736,602138.3333333334,75312.02618882777,568902.3636363636,78591.65696468389,4,0.8660254037844387,-0.4999999999999998,2021,16
Hail,2021-05-01,766741.0,5,hail,612107.0,639088.0,552172.0,680562.0,440825.0,601122.3333333334,44487.019908433365,620195.1666666666,58009.42925565363,572502.75,75965.04738379836,5,0.49999999999999994,-0.8660254037844387,2021,17
Hail,2021-06-01,611197.0,4,hail,766741.0,612107.0,639088.0,554876.0,612458.0,672645.3333333334,82598.3622981312,634558.3333333334,81754.74637393652,599662.4166666666,82580.68817879475,6,1.2246467991473532e-16,-1.0,2021,18
Hail,2021-07-01,608905.0,4,hail,611197.0,766741.0,612107.0,682366.0,510662.0,663348.3333333334,89541.83192973741,643945.1666666666,73602.98170975607,599557.3333333334,82563.72624754037,7,-0.4999999999999997,-0.8660254037844388,2021,19
Hail,2021-08-01,741108.0,5,hail,608905.0,611197.0,766741.0,552172.0,582298.0,662281.0,90472.27208377165,631701.6666666666,72026.70015394768,607744.25,77673.64660157499,8,-0.8660254037844384,-0.5000000000000004,2021,20
Hail,2021-09-01,616192.0,4,hail,741108.0,608905.0,611197.0,639088.0,498853.0,653736.6666666666,75674.472131184,663191.0,71602.42577734376,620978.4166666666,86024.20869991754,9,-1.0,-1.8369701987210297e-16,2021,21
Hail,2021-10-01,777393.0,5,hail,616192.0,741108.0,608905.0,612107.0,503766.0,655401.6666666666,74313.23416682484,659375.0,73722.61137805702,630756.6666666666,77084.80077672821,10,-0.8660254037844386,0.5000000000000001,2021,22
Hail,2021-11-01,651583.0,4,hail,777393.0,616192.0,741108.0,766741.0,680562.0,711564.3333333334,84563.95083209715,686922.6666666666,82844.26112813542,653558.9166666666,76573.79399276865,11,-0.5000000000000004,0.8660254037844384,2021,23
Hail,2021-12-01,645617.0,4,hail,651583.0,777393.0,616192.0,611197.0,554876.0,681722.6666666666,84721.54525463605,667729.6666666666,73462.31172422148,651144.0,76100.2694165581,12,-2.4492935982947064e-16,1.0,2021,24
Hail,2022-01-01,810918.0,5,hail,645617.0,651583.0,777393.0,608905.0,682366.0,691531.0,74418.4827311066,673466.3333333334,69396.14943112254,658705.75,69922.4376826014,1,0.49999999999999994,0.8660254037844387,2022,25
Hail,2022-02-01,640099.0,4,hail,810918.0,645617.0,651583.0,741108.0,552172.0,702706.0,93761.80457414422,707135.1666666666,80002.97576819689,669418.4166666666,82579.02391644279,2,0.8660254037844386,0.5000000000000001,2022,26
Hail,2022-03-01,754246.0,4,hail,640099.0,810918.0,645617.0,616192.0,639088.0,698878.0,97068.70392150094,690300.3333333334,82026.34359196255,676745.6666666666,74760.763872421,3,1.0,6.123233995736766e-17,2022,27
Hail,2022-04-01,747725.0,4,hail,754246.0,640099.0,810918.0,777393.0,612107.0,735087.6666666666,87006.11468358614,713309.3333333334,76239.26015555699,686342.1666666666,76849.30828556436,4,0.8660254037844387,-0.4999999999999998,2022,28
Hail,2022-05-01,821888.0,5,hail,747725.0,754246.0,640099.0,651583.0,766741.0,714023.3333333334,64103.32405057745,708364.6666666666,72101.5219719161,697643.6666666666,74886.75295809051,5,0.49999999999999994,-0.8660254037844387,2022,29
Hail,2022-06-01,715011.0,4,hail,821888.0,747725.0,754246.0,645617.0,611197.0,774619.6666666666,41065.22083629091,736748.8333333334,78514.42082934009,702239.25,80958.49874655208,6,1.2246467991473532e-16,-1.0,2022,30
Hail,2022-07-01,923527.0,5,hail,715011.0,821888.0,747725.0,810918.0,608905.0,761541.3333333334,54761.679871360255,748314.5,66614.57178350733,710890.4166666666,75722.80658542884,7,-0.4999999999999997,-0.8660254037844388,2022,31
Hail,2022-08-01,738981.0,4,hail,923527.0,715011.0,821888.0,640099.0,741108.0,820142.0,104268.96446690169,767082.6666666666,96803.16454882418,737108.9166666666,90271.18349270869,8,-0.8660254037844384,-0.5000000000000004,2022,32
Hail,2022-09-01,716811.0,4,hail,738981.0,923527.0,715011.0,754246.0,616192.0,792506.3333333334,114098.42919748432,783563.0,77316.88959341338,736931.6666666666,90264.7053135021,9,-1.0,-1.8369701987210297e-16,2022,33
Hail,2022-10-01,907817.0,5,hail,716811.0,738981.0,923527.0,747725.0,777393.0,793106.3333333334,113490.26365875332,777323.8333333334,81550.33647120492,745316.5833333334,82356.19945142792,10,-0.8660254037844386,0.5000000000000001,2022,34
Hail,2022-11-01,770974.0,4,hail,907817.0,716811.0,738981.0,821888.0,651583.0,787869.6666666666,104467.21641420982,804005.8333333334,95008.51305102483,756185.25,94661.08608093814,11,-0.5000000000000004,0.8660254037844384,2022,35
Hail,2022-12-01,739539.0,4,hail,770974.0,907817.0,716811.0,715011.0,645617.0,798534.0,98440.27737161257,795520.1666666666,95364.96071077023,766134.5,88757.66748594465,12,-2.4492935982947064e-16,1.0,2022,36
Hail,2023-01-01,866554.0,5,hail,739539.0,770974.0,907817.0,923527.0,810918.0,806110.0,89472.20346565751,799608.1666666666,91677.99441178211,773961.3333333334,80962.89828549832,1,0.49999999999999994,0.8660254037844387,2023,37
Hail,2023-02-01,753147.0,4,hail,866554.0,739539.0,770974.0,738981.0,640099.0,792355.6666666666,66151.97886936832,790112.6666666666,78242.12870485277,778597.6666666666,84774.8673920131,2,0.8660254037844386,0.5000000000000001,2023,38
Hail,2023-03-01,777074.0,4,hail,753147.0,866554.0,739539.0,716811.0,754246.0,786413.3333333334,69736.57043713403,792473.6666666666,76586.8406076837,788018.3333333334,73518.96959577386,3,1.0,6.123233995736766e-17,2023,39
Hail,2023-04-01,983187.0,5,hail,777074.0,753147.0,866554.0,907817.0,747725.0,798925.0,59777.80995486553,802517.5,68168.555580268,789920.6666666666,72858.02461741325,4,0.8660254037844387,-0.4999999999999998,2023,40
Hail,2023-05-01,738932.0,4,hail,983187.0,777074.0,753147.0,770974.0,821888.0,837802.6666666666,126473.6281456864,815079.1666666666,93639.16975585996,809542.5,90122.34838212548,5,0.49999999999999994,-0.8660254037844387,2023,41
Hail,2023-06-01,808633.0,4,hail,738932.0,983187.0,777074.0,739539.0,715011.0,833064.3333333334,131401.3482668019,809738.8333333334,97492.03133265178,802629.5,92245.9020863657,6,1.2246467991473532e-16,-1.0,2023,42
Hail,2023-07-01,968282.0,5,hail,808633.0,738932.0,983187.0,866554.0,923527.0,843584.0,125822.51609708028,821254.5,91434.15517354602,810431.3333333334,88024.26741770901,7,-0.4999999999999997,-0.8660254037844388,2023,43
Hail,2023-08-01,777908.0,4,hail,968282.0,808633.0,738932.0,753147.0,738981.0,838615.6666666666,117577.9564813633,838209.1666666666,109216.57418801764,814160.9166666666,93997.2310254248,8,-0.8660254037844384,-0.5000000000000004,2023,44
Hail,2023-09-01,745566.0,4,hail,777908.0,968282.0,808633.0,777074.0,716811.0,851607.6666666666,102204.11660169745,842336.0,105773.12926258774,817404.8333333334,91813.17591999129,9,-1.0,-1.8369701987210297e-16,2023,45
Hail,2023-10-01,962390.0,5,hail,745566.0,777908.0,968282.0,983187.0,907817.0,830585.3333333334,120340.26861085765,837084.6666666666,110344.56906919688,819801.0833333334,89289.64436490228,10,-0.8660254037844386,0.5000000000000001,2023,46
